MASTER,オンゲキ,TeA,13.0
MASTER,オンゲキ,fulgente,13.4
MASTER,オンゲキ,本能的 Survivor,13.0
MASTER,niconico,アンハッピーリフレイン,13.0
MASTER,niconico,DAYBREAK FRONTLINE,13.1
MASTER,オンゲキ,Death Doll,13.5
MASTER,オンゲキ,Chelly spLash♪♪,13.4
MASTER,オンゲキ,オンゲキ全域★アカネサマ,13.3
MASTER,VARIETY,アリサのテーマ,13.6
MASTER,オンゲキ,BOUNCE ＆ DANCE,13.3
MASTER,東方Project,エピクロスの虹はもう見えない,13.4
MASTER,東方Project,妖狐仙楽踏,13.5
MASTER,東方Project,Scream out! -音華鏡 Re：BREAK-,13.4
MASTER,オンゲキ,UTAKATA,13.1
MASTER,東方Project,チルノのパーフェクトさんすう教室,13.3
MASTER,niconico,ドーナツホール,13.2
MASTER,niconico,人生リセットボタン,13.3
EXPERT,オンゲキ,A Man In The Mirror,13.6
MASTER,オンゲキ,まっすぐ→→→ストリーム！,13.0
MASTER,東方Project,サドマミホリック,13.5
MASTER,東方Project,患部で止まってすぐ溶ける～狂気の優曇華院,13.4
MASTER,東方Project,全力ハッピーライフ,13.4
MASTER,東方Project,銀のめぐり,13.6
MASTER,オンゲキ,MAKING！ハイタッチ！,13.0
MASTER,niconico,インビジブル,13.6
MASTER,POPS＆ANIME,青春サイダー,13.1
MASTER,POPS＆ANIME,Petit Etoile,13.5
MASTER,東方Project,ナイト・オブ・ナイツ (Cranky Remix),13.6
MASTER,オンゲキ,感情アクセラレイション,13.0
MASTER,niconico,デリヘル呼んだら君が来た,13.1
MASTER,niconico,フィクサー,13.0
MASTER,niconico,こどものしくみ,13.1
MASTER,オンゲキ,Heart Cooking Recipe,13.2
MASTER,チュウマイ,Change Our MIRAI！ (Our 7 Lights),13.0
MASTER,チュウマイ,ライトスピード・デイズ,13.5
MASTER,niconico,セツナトリップ,13.2
MASTER,niconico,地球最後の告白を,13.3
MASTER,オンゲキ,Radiance,13.6
MASTER,東方Project,しゅわスパ大作戦☆,13.2
MASTER,チュウマイ,BOKUTO,13.6
LUNATIC,LUNATIC,からくりピエロ,13.2
EXPERT,VARIETY,End Time,13.2
EXPERT,オンゲキ,Singularity - technoplanet,13.5
EXPERT,オンゲキ,脳天直撃,13.4
MASTER,東方Project,疾走あんさんぶる,13.6
MASTER,POPS＆ANIME,Catch the Moment,13.0
MASTER,niconico,ドラマツルギー,13.3
MASTER,niconico,Seyana. ～何でも言うことを聞いてくれるアカネチャン～,13.1
MASTER,POPS＆ANIME,INDETERMINATE UNIVERSE,13.0
MASTER,オンゲキ,撩乱乙女†無双劇,13.3
MASTER,東方Project,物凄い狂っとるフランちゃんが物凄いうた,13.4
MASTER,オンゲキ,ぱくぱく☆がーる,13.0
MASTER,オンゲキ,DAWNBREAKER,13.6
MASTER,POPS＆ANIME,Stage of Star,13.3
MASTER,POPS＆ANIME,Nameless Story,13.0
MASTER,niconico,アンノウン・マザーグース,13.5
MASTER,チュウマイ,超常マイマイン,13.2
MASTER,niconico,深海のリトルクライ feat. 土岐麻子,13.5
MASTER,VARIETY,花たちに希望を,13.5
MASTER,VARIETY,ベースラインやってる？笑,13.4
MASTER,オンゲキ,Iudicium “Apocalypsis Mix”,13.2
MASTER,niconico,ナンセンス文学,13.3
MASTER,POPS＆ANIME,100％ちゅ～学生,13.2
MASTER,POPS＆ANIME,ヒトガタ,13.4
MASTER,POPS＆ANIME,スパッと！スパイ＆スパイス,13.5
MASTER,オンゲキ,Jörqer,13.5
LUNATIC,LUNATIC,最強 the サマータイム!!!!!,13.6
EXPERT,オンゲキ,Stargazing Dreamer,13.4
EXPERT,オンゲキ,FLUFFY FLASH,13.1
EXPERT,オンゲキ,Falsum Atlantis.,13.3
EXPERT,オンゲキ,Don’t Fight The Music,13.4
EXPERT,オンゲキ,美夜月鏡,13.0
EXPERT,オンゲキ,Viyella’s Scream,13.2
MASTER,オンゲキ,Glitter-Glitter,13.0
MASTER,オンゲキ,ウキウキ☆Candy!,13.1
MASTER,オンゲキ,All Right!,13.6
MASTER,POPS＆ANIME,Phantom Joke,13.5
MASTER,niconico,テオ,13.0
MASTER,POPS＆ANIME,よいまちカンターレ,13.3
MASTER,POPS＆ANIME,ガヴリールドロップキック,13.2
MASTER,オンゲキ,反撃! 突撃! Back To Back!,13.1
MASTER,チュウマイ,ツクヨミステップ,13.5
MASTER,niconico,イカサマライフゲイム,13.5
MASTER,東方Project,Paranoia,13.4
MASTER,VARIETY,迷える音色は恋の唄,13.6
MASTER,VARIETY,Burning Steel Inferno,13.5
MASTER,オンゲキ,YAMINABE☆PANIC ～ご馳走詰め込みフルコース～,13.3
MASTER,POPS＆ANIME,STORIA,13.1
MASTER,東方Project,天狗の落とし文 feat. ｙｔｒ,13.5
MASTER,オンゲキ,fulgente (flip-side color mix),13.5
MASTER,niconico,吉原ラメント,13.1
MASTER,niconico,スクランブル交際,13.0
MASTER,オンゲキ,Say Goodbye,13.6
MASTER,東方Project,Bad Apple!! feat.nomico (豚乙女 Ver.),13.6
MASTER,VARIETY,サクライロフワリ,13.0
EXPERT,チュウマイ,QZKago Requiem,13.0
EXPERT,VARIETY,BATTLE NO.1,13.3
EXPERT,オンゲキ,Cult future,13.4
EXPERT,オンゲキ,ジャンヌ・ダルクの慟哭,13.1
EXPERT,チュウマイ,TiamaT：F minor,13.1
MASTER,POPS＆ANIME,Realize,13.2
MASTER,niconico,ワールズエンド・ダンスホール,13.3
MASTER,東方Project,ロストワードクロニカル,13.5
MASTER,オンゲキ,Random Access Emotions,13.6
MASTER,POPS＆ANIME,Virtual to LIVE,13.1
MASTER,niconico,ボッカデラベリタ,13.4
MASTER,オンゲキ,無敵のフロンティア三銃士,13.2
MASTER,POPS＆ANIME,Ahoy!! 我ら宝鐘海賊団☆,13.3
MASTER,niconico,ラストリゾート,13.2
MASTER,オンゲキ,give it up to you,13.1
MASTER,niconico,バイオレンストリガー,13.3
MASTER,VARIETY,Once in my life,13.6
MASTER,オンゲキ,シンデレラディスコ,13.1
MASTER,チュウマイ,STAR,13.4
MASTER,niconico,アカリがやってきたぞっ,13.0
MASTER,niconico,幾望の月,13.5
MASTER,オンゲキ,おやすみのうた,13.4
MASTER,niconico,ネクストネスト,13.0
MASTER,東方Project,悪戯センセーション,13.4
MASTER,POPS＆ANIME,Paradisus-Paradoxum,13.1
MASTER,オンゲキ,My precious holiday,13.3
MASTER,niconico,輪廻転生,13.6
MASTER,東方Project,ケロ⑨destiny,13.1
MASTER,東方Project,風に乗せた願い,13.4
MASTER,VARIETY,カラッポ・ノンフィクション,13.1
LUNATIC,LUNATIC,グリーンライツ・セレナーデ,13.4
EXPERT,VARIETY,MANIERA REMASTERED,13.5
EXPERT,VARIETY,Shamshir -rough Pt.2-,13.0
EXPERT,オンゲキ,Diamond Dust,13.6
EXPERT,VARIETY,Crimson Phoenix,13.0
EXPERT,オンゲキ,Magical Panic Adventure,13.5
MASTER,POPS＆ANIME,NEXT COLOR PLANET,13.2
MASTER,POPS＆ANIME,春を告げる,13.5
MASTER,niconico,ダーリンダンス,13.4
MASTER,niconico,ジャンキーナイトタウンオーケストラ,13.6
MASTER,オンゲキ,花時は夢を見る。,13.1
MASTER,VARIETY,Psalms ～魂の還るばしょ～,13.0
MASTER,VARIETY,Cutter,13.6
MASTER,POPS＆ANIME,ハッピーエンドをはじめから,13.3
MASTER,オンゲキ,Catch Me If You Can,13.5
MASTER,オンゲキ,Skip ＆ Smile!!,13.4
MASTER,チュウマイ,福宿音屋魂音泉,13.4
MASTER,niconico,電脳少女は歌姫の夢を見るか？,13.3
MASTER,ボーナストラック,無敵のフロンティア三銃士 -三角 葵ソロver.-,13.2
MASTER,ボーナストラック,無敵のフロンティア三銃士 -日向 千夏ソロver.-,13.2
MASTER,ボーナストラック,無敵のフロンティア三銃士 -九條 楓ソロver.-,13.2
MASTER,東方Project,お空のニュークリアフュージョン道場,13.3
MASTER,VARIETY,rePrayer,13.4
MASTER,VARIETY,Party 4U ”holy nite mix”,13.3
MASTER,オンゲキ,天つ風,13.1
MASTER,POPS＆ANIME,はっぴぃ にゅう にゃあ,13.6
MASTER,ボーナストラック,Heart Cooking Recipe -藤沢 柚子ソロver.-,13.2
MASTER,ボーナストラック,Heart Cooking Recipe -井之原 小星ソロver.-,13.2
MASTER,ボーナストラック,Heart Cooking Recipe -九條 楓ソロver.-,13.2
MASTER,niconico,Ready Steady,13.0
MASTER,オンゲキ,いつか花咲くその前に,13.5
MASTER,オンゲキ,I got a gig tonight！,13.6
MASTER,niconico,ワーワーワールド,13.3
MASTER,ボーナストラック,give it up to you -早乙女 彩華ソロver.-,13.1
MASTER,ボーナストラック,give it up to you -桜井 春菜ソロver.-,13.1
MASTER,VARIETY,Velaciela (Hyper Mix),13.4
EXPERT,オンゲキ,Everlasting Today,12.7
EXPERT,チュウマイ,怒槌,12.9
MASTER,VARIETY,The Formula,12.7
MASTER,チュウマイ,Hyper Active,12.8
MASTER,オンゲキ,P！P！P！P！がおー!!,12.9
MASTER,チュウマイ,Cyberozar,12.9
MASTER,niconico,鬼KYOKAN,12.9
MASTER,オンゲキ,SWEET SHAKE!!,12.8
MASTER,オンゲキ,What color...,12.9
MASTER,東方Project,Bad Apple!! feat．nomico,12.7
MASTER,東方Project,ナイト・オブ・ナイツ,12.8
MASTER,東方Project,幻想のサテライト,12.9
MASTER,オンゲキ,GAME IS LIFE,12.9
MASTER,チュウマイ,oboro,12.9
MASTER,東方Project,Energy Booster ～ 上海紅茶館,12.7
MASTER,東方Project,四次元跳躍機関,12.7
MASTER,東方Project,れみりあ☆デスティニー,12.7
MASTER,niconico,チュルリラ・チュルリラ・ダッダッダ！,12.8
MASTER,チュウマイ,Dragoon,12.8
MASTER,チュウマイ,時の冒険者,12.9
MASTER,niconico,ロキ,12.8
MASTER,niconico,星屑ユートピア,12.9
MASTER,niconico,からくりピエロ,12.8
MASTER,オンゲキ,Kiss Me Kiss,12.7
MASTER,東方Project,Necro Fantasia,12.9
MASTER,オンゲキ,Rule the World!!,12.7
MASTER,チュウマイ,光線チューニング,12.8
LUNATIC,LUNATIC,STARTLINER,12.8
EXPERT,オンゲキ,Desperado Waltz,12.7
EXPERT,オンゲキ,Good bye Merry-Go-Round.,12.8
MASTER,niconico,ダンスロボットダンス,12.7
MASTER,POPS＆ANIME,人類みなセンパイ！,12.8
MASTER,東方Project,Help me ERINNNNNN!!,12.7
MASTER,niconico,彗星ハネムーン,12.7
MASTER,オンゲキ,Let's Starry Party！,12.8
MASTER,niconico,白い雪のプリンセスは,12.7
MASTER,チュウマイ,猫祭り,12.8
MASTER,niconico,愛言葉Ⅲ,12.7
MASTER,niconico,ECHO,12.8
MASTER,niconico,shake it！,12.7
EXPERT,オンゲキ,Vibes 2k20,12.7
EXPERT,チュウマイ,Glorious Crown (tpz over-Over-OVERCUTE REMIX),12.9
MASTER,オンゲキ,Splash Dance!!,12.9
MASTER,POPS＆ANIME,ピースサイン,12.8
MASTER,POPS＆ANIME,お願いマッスル,12.9
MASTER,niconico,アンドロイドガール,12.8
MASTER,niconico,チェチェ・チェック・ワンツー！,12.7
MASTER,POPS＆ANIME,Deep-Connect,12.7
MASTER,POPS＆ANIME,Purple Rays,12.7
MASTER,niconico,Catch the Wave,12.7
MASTER,チュウマイ,でらっくmaimai♪てんてこまい！,12.9
MASTER,niconico,スイートマジック,12.8
MASTER,オンゲキ,絆はずっとGrowing Up!!!,12.7
MASTER,東方Project,ルナティックレッドアイズ,12.9
MASTER,オンゲキ,スン(マイル)フラワー～Sun(Mile)Flower,12.7
MASTER,POPS＆ANIME,ゆるゆり、てんやわんや☆,12.8
EXPERT,チュウマイ,雷切-RAIKIRI-,12.7
EXPERT,VARIETY,Sound Chimera,12.8
EXPERT,チュウマイ,larva,12.7
MASTER,POPS＆ANIME,ふわふわ時間(タイム),12.7
MASTER,POPS＆ANIME,侵略ノススメ☆,12.8
MASTER,niconico,だれかの心臓になれたなら,12.9
MASTER,niconico,ベノム,12.8
MASTER,niconico,絶対にチョコミントを食べるアオイチャン,12.7
MASTER,チュウマイ,ヤミツキ,12.9
MASTER,オンゲキ,Over Voltage,12.8
MASTER,ボーナストラック,Let's Starry Party！ -高瀬 梨緒ソロver.-,12.8
MASTER,ボーナストラック,Let's Starry Party！ -結城 莉玖ソロver.-,12.8
MASTER,ボーナストラック,Let's Starry Party！ -藍原 椿ソロver.-,12.8
MASTER,東方Project,聖少女サクリファイス,12.8
MASTER,niconico,ツギハギスタッカート,12.7
MASTER,東方Project,明星ロケット,12.8
MASTER,ボーナストラック,Kiss Me Kiss -桜井 春菜ソロver.-,12.7
MASTER,ボーナストラック,Kiss Me Kiss -早乙女 彩華ソロver.-,12.7
MASTER,niconico,命に嫌われている,12.7
MASTER,POPS＆ANIME,だから僕は音楽を辞めた,12.9
MASTER,POPS＆ANIME,ワタシConnect*,12.9
EXPERT,オンゲキ,MEGATON BLAST (tpz Overcute Remix),12.7
EXPERT,オンゲキ,MAGNETAR GIRL,12.7
EXPERT,オンゲキ,エータ・ベータ・イータ,12.7
EXPERT,VARIETY,Re：End of a Dream,12.7
MASTER,POPS＆ANIME,LINK,12.8
MASTER,POPS＆ANIME,JOINT,12.8
MASTER,niconico,心予報,12.8
MASTER,オンゲキ,STARRED HEART,12.8
MASTER,POPS＆ANIME,Daydream café,12.8
MASTER,niconico,あの世行きのバスに乗ってさらば。,12.9
MASTER,東方Project,シアワセうさぎ・ぺこみこマリン,12.8
MASTER,niconico,雨とペトラ,12.8
MASTER,niconico,猫猫的宇宙論,12.7
MASTER,niconico,ネガティブ進化論,12.9
MASTER,POPS＆ANIME,告白バンジージャンプ,12.8
MASTER,niconico,とても素敵な六月でした,12.9
MASTER,オンゲキ,レーイレーイ ～超絶最強アメちゃん Mix～,12.9
MASTER,チュウマイ,Rendezvous,12.8
MASTER,ボーナストラック,Splash Dance!! -星咲 あかりソロver.-,12.9
MASTER,ボーナストラック,Splash Dance!! -高瀬 梨緒ソロver.-,12.9
MASTER,ボーナストラック,Splash Dance!! -桜井 春菜ソロver.-,12.9
MASTER,ボーナストラック,Splash Dance!! -井之原 小星ソロver.-,12.9
MASTER,ボーナストラック,Splash Dance!! -日向 千夏ソロver.-,12.9
MASTER,東方Project,Weekend Clock,12.7
MASTER,チュウマイ,その群青が愛しかったようだった,12.7
MASTER,POPS＆ANIME,おはようジャポニカ,12.8
MASTER,東方Project,蛙石,12.9
MASTER,VARIETY,Burning Hearts ～炎のANGEL～,12.7
EXPERT,オンゲキ,SUPER AMBULANCE,12.9
EXPERT,オンゲキ,ミラージュ・フレイグランス,12.8
EXPERT,チュウマイ,TEmPTaTiON,12.9
EXPERT,東方Project,Everything Will Freeze,12.9
MASTER,ボーナストラック,No Limit RED Force -星咲 あかりソロver.-,12.7
MASTER,ボーナストラック,No Limit RED Force -藍原 椿ソロver.-,12.7
MASTER,ボーナストラック,No Limit RED Force -柏木 美亜ソロver.-,12.7
MASTER,ボーナストラック,No Limit RED Force -柏木 咲姫ソロver.-,12.7
MASTER,ボーナストラック,No Limit RED Force -早乙女 彩華ソロver.-,12.7
MASTER,POPS＆ANIME,花ハ踊レヤいろはにほ,12.9
MASTER,POPS＆ANIME,よんでミラクるん!,12.9
MASTER,オンゲキ,Transcend Lights,12.7
MASTER,POPS＆ANIME,うっせぇわ,12.8
MASTER,niconico,KING,12.7
MASTER,POPS＆ANIME,アマカミサマ,12.7
MASTER,niconico,39みゅーじっく！,12.9
MASTER,オンゲキ,ぽかぽか温泉音頭,12.7
MASTER,niconico,泥の分際で私だけの大切を奪おうだなんて,12.9
MASTER,niconico,永遠にゲームで対戦したいキリタン,12.9
MASTER,POPS＆ANIME,シャノワール,12.7
MASTER,niconico,悔やむと書いてミライ,12.9
MASTER,POPS＆ANIME,私たち、四季を遊ぶんです！！,12.9
MASTER,POPS＆ANIME,Like the Sun Like the Moon,12.9
EXPERT,VARIETY,神威,12.4
EXPERT,オンゲキ,Dazzle hop,12.3
EXPERT,オンゲキ,YURUSHITE,12.3
MASTER,オンゲキ,Zest of Blue,12.0
MASTER,チュウマイ,心象蜃気楼,12.2
MASTER,オンゲキ,Here We Go,12.6
MASTER,チュウマイ,Mare Maris,12.5
MASTER,niconico,六兆年と一夜物語,12.3
MASTER,VARIETY,オモイヨシノ,12.0
MASTER,niconico,キミノヨゾラ哨戒班,12.5
MASTER,niconico,木彫り鯰と右肩ゾンビ,12.2
MASTER,niconico,ヒビカセ,12.1
MASTER,niconico,グリーンライツ・セレナーデ,12.3
MASTER,東方Project,Grip ＆ Break Down!!,12.0
MASTER,オンゲキ,GranFatalité,12.5
MASTER,東方Project,アクアテラリウム,12.6
MASTER,niconico,砂の惑星 feat. HATSUNE MIKU,12.3
MASTER,niconico,ゴーストルール,12.2
MASTER,niconico,いーあるふぁんくらぶ,12.0
MASTER,東方Project,月に叢雲華に風,12.2
MASTER,POPS＆ANIME,HARMONIZE,12.3
MASTER,チュウマイ,こころここから,12.6
EXPERT,東方Project,Calamity Fortune,12.0
EXPERT,チュウマイ,The wheel to the right,12.2
EXPERT,オンゲキ,Aenbharr,12.6
MASTER,オンゲキ,Jump!! Jump!! Jump!!,12.6
MASTER,niconico,ヒバナ,12.5
MASTER,niconico,炉心融解,12.2
MASTER,niconico,Tell Your World,12.0
MASTER,niconico,＊ハロー、プラネット。,12.2
MASTER,POPS＆ANIME,Connecting Happy!!,12.3
MASTER,niconico,シャルル,12.0
MASTER,POPS＆ANIME,ネ！コ！,12.4
MASTER,オンゲキ,めんどーい！やっほーい！ともだち！,12.6
MASTER,東方Project,進捗どうですか？,12.3
MASTER,東方Project,東方妖々夢 ～the maximum moving about～,12.5
MASTER,東方Project,寒想桜,12.1
MASTER,東方Project,Colors,12.1
MASTER,東方Project,櫻結び,12.3
MASTER,東方Project,Melody！,12.6
MASTER,オンゲキ,どうぶつ☆パラダイス,12.1
MASTER,オンゲキ,Y.Y.Y.計画!!!!,12.3
MASTER,niconico,39,12.3
MASTER,niconico,メルト,12.0
MASTER,オンゲキ,Starring Stars,12.5
MASTER,niconico,妄想感傷代償連盟,12.2
EXPERT,オンゲキ,GEOMETRIC DANCE,12.1
EXPERT,niconico,インビジブル,12.2
EXPERT,オンゲキ,Mini skirt,12.2
EXPERT,オンゲキ,HONEY-Q,12.0
EXPERT,チュウマイ,SILENT BLUE,12.1
EXPERT,オンゲキ,ヒトリボッチサテライト,12.6
EXPERT,VARIETY,Duello,12.5
MASTER,オンゲキ,最強 the サマータイム!!!!!,12.4
MASTER,オンゲキ,トリドリ⇒モリモリ！Lovely fruits☆,12.5
MASTER,オンゲキ,夜明けのストリング,12.4
MASTER,niconico,快晴,12.3
MASTER,niconico,サマータイムレコード,12.4
MASTER,POPS＆ANIME,Doll's Destiny,12.6
MASTER,niconico,METEOR,12.4
MASTER,POPS＆ANIME,永遠メモリー,12.3
MASTER,東方Project,レプリカの恋,12.2
MASTER,POPS＆ANIME,未来の彼方,12.5
MASTER,niconico,メーベル (self cover),12.1
MASTER,オンゲキ,ポケットからぬりつぶせ！,12.3
MASTER,POPS＆ANIME,My SoulYour Beats!,12.3
MASTER,niconico,おねがいダーリン,12.6
EXPERT,オンゲキ,R'N'R Monsta,12.5
EXPERT,オンゲキ,Ai Drew,12.3
EXPERT,チュウマイ,otorii INNOVATED -［i］3-,12.4
EXPERT,オンゲキ,Galaxy Blaster,12.3
EXPERT,オンゲキ,Trinity Departure,12.1
EXPERT,オンゲキ,AstrøNotes.,12.6
EXPERT,VARIETY,Air,12.2
EXPERT,チュウマイ,Genesis,12.4
EXPERT,オンゲキ,PinqPiq (xovevox Remix),12.0
MASTER,POPS＆ANIME,春擬き,12.2
MASTER,POPS＆ANIME,わたしたち魔法乙女です☆,12.4
MASTER,POPS＆ANIME,ヒャダインのカカカタ☆カタオモイ-C,12.6
MASTER,niconico,乙女解剖,12.0
MASTER,niconico,メルティランドナイトメア,12.5
MASTER,POPS＆ANIME,エブリデイワールド,12.0
MASTER,POPS＆ANIME,ホシノキズナ,12.4
MASTER,POPS＆ANIME,Contrail ～軌跡～,12.2
MASTER,オンゲキ,進め！マイウェイ！,12.3
MASTER,POPS＆ANIME,ハッピータイフーン,12.5
MASTER,POPS＆ANIME,Believe,12.5
MASTER,POPS＆ANIME,リトルソルジャー,12.4
MASTER,オンゲキ,夏色花火,12.1
MASTER,POPS＆ANIME,NATSUKAGE-夏陰-,12.1
MASTER,POPS＆ANIME,Snow in ”I love you”,12.6
MASTER,POPS＆ANIME,いぇす！ゆゆゆ☆ゆるゆり♪♪,12.5
EXPERT,オンゲキ,RED to RED,12.2
EXPERT,オンゲキ,Daydreama,12.0
EXPERT,VARIETY,Jack-the-Ripper◆,12.1
EXPERT,チュウマイ,宛城、炎上！！,12.5
EXPERT,東方Project,ナイト・オブ・ナイツ (かめりあ’s“ワンス・アポン・ア・ナイト”Remix),12.2
EXPERT,チュウマイ,宛城、炎上！！,12.5
EXPERT,東方Project,ナイト・オブ・ナイツ (かめりあ’s“ワンス・アポン・ア・ナイト”Remix),12.2
EXPERT,VARIETY,Grievous Lady,12.1
EXPERT,オンゲキ,See The Light,12.5
MASTER,オンゲキ,No Limit RED Force,12.4
MASTER,POPS＆ANIME,カラフル,12.4
MASTER,POPS＆ANIME,Forever Friends,12.4
MASTER,POPS＆ANIME,紅蓮華,12.2
MASTER,POPS＆ANIME,五等分の気持ち,12.1
MASTER,POPS＆ANIME,コネクト,12.5
MASTER,POPS＆ANIME,beautiful tomorrow,12.2
MASTER,POPS＆ANIME,Shiny Smily Story,12.5
MASTER,POPS＆ANIME,進化系Colors,12.4
MASTER,オンゲキ,キミは“見ていたね”？,12.4
MASTER,niconico,名探偵連続殺人事件,12.5
MASTER,POPS＆ANIME,Sign,12.5
MASTER,東方Project,LOVERS,12.6
MASTER,niconico,愛されなくても君がいる,12.3
MASTER,niconico,ビターチョコデコレーション,12.5
MASTER,niconico,ウミユリ海底譚,12.5
MASTER,niconico,タイムマシン,12.1
MASTER,niconico,太陽系デスコ,12.3
MASTER,POPS＆ANIME,クライングハート,12.3
MASTER,POPS＆ANIME,SAKURAスキップ,12.2
MASTER,POPS＆ANIME,JUMPin' JUMP UP!!!!,12.5
EXPERT,オンゲキ,最っ高のエンタメだ!!,12.3
EXPERT,オンゲキ,Adverse Gaff,12.1
EXPERT,niconico,ラクガキスト,12.0
EXPERT,オンゲキ,colorful transparency,12.2
EXPERT,VARIETY,Amphisbaena,12.5
EXPERT,オンゲキ,Pastel Sprinkles,12.2
EXPERT,VARIETY,Love ＆ Justice,12.6
EXPERT,チュウマイ,Xevel,12.2
EXPERT,チュウマイ,Supersonic Generation,12.3
EXPERT,VARIETY,DRAGONLADY,12.1
EXPERT,オンゲキ,GODLINESS,12.2
MASTER,POPS＆ANIME,天空カフェテリア,12.1
MASTER,POPS＆ANIME,初恋は君色メモリー,12.2
MASTER,POPS＆ANIME,秒針を噛む,12.3
MASTER,niconico,Henceforth,12.2
MASTER,ボーナストラック,ポケットからぬりつぶせ！ -日向 千夏ソロver.-,12.3
MASTER,ボーナストラック,ポケットからぬりつぶせ！ -柏木 美亜ソロver.-,12.3
MASTER,ボーナストラック,ポケットからぬりつぶせ！ -東雲 つむぎソロver.-,12.3
MASTER,POPS＆ANIME,EZ DO DANCE,12.4
MASTER,ボーナストラック,めんどーい！やっほーい！ともだち！ -井之原 小星ソロver.-,12.6
MASTER,ボーナストラック,めんどーい！やっほーい！ともだち！ -柏木 咲姫ソロver.-,12.6
MASTER,POPS＆ANIME,Realize！,12.3
MASTER,POPS＆ANIME,Check my soul,12.3
MASTER,POPS＆ANIME,イルミナージュ・ランド,12.2
MASTER,niconico,キレキャリオン,12.5
MASTER,niconico,アルカリレットウセイ,12.3
MASTER,POPS＆ANIME,キズナ Sparkling World,12.5
MASTER,niconico,Snow Song Show,12.0
MASTER,東方Project,Nowhere Girl,12.5
MASTER,POPS＆ANIME,STYX HELIX,12.6
MASTER,ボーナストラック,Starring Stars -三角 葵ソロver.-,12.5
MASTER,ボーナストラック,Starring Stars -藤沢 柚子ソロver.-,12.5
MASTER,ボーナストラック,Starring Stars -星咲 あかりソロver.-,12.5
MASTER,niconico,空奏列車,12.3
MASTER,POPS＆ANIME,レイル・ロマネスク ハチロクver.,12.3
EXPERT,チュウマイ,Last Celebration,12.0
EXPERT,VARIETY,竹,12.4
EXPERT,オンゲキ,μάγια,12.3
EXPERT,オンゲキ,RELOAD,12.5
EXPERT,VARIETY,Showguts,12.0
EXPERT,オンゲキ,B WiZ U,12.5
EXPERT,VARIETY,2112410403927243233368,12.1
EXPERT,VARIETY,BABYLON,12.0
MASTER,POPS＆ANIME,Hide ＆ Attack,12.6
MASTER,niconico,恋愛裁判,12.3
MASTER,東方Project,色は匂へど散りぬるを,12.5
MASTER,オンゲキ,Happiness on the Table,12.0
MASTER,POPS＆ANIME,エッビーナースデイ,12.4
MASTER,ボーナストラック,Y.Y.Y.計画!!!! -珠洲島 有栖ソロver.-,12.3
MASTER,ボーナストラック,Y.Y.Y.計画!!!! -九條 楓ソロver.-,12.3
MASTER,ボーナストラック,Y.Y.Y.計画!!!! -逢坂 茜ソロver.-,12.3
MASTER,POPS＆ANIME,うぇるかむ to ONSEN!!,12.2
MASTER,POPS＆ANIME,700000000000000000000000の空で,12.5
MASTER,オンゲキ,White Magic Night!,12.0
MASTER,niconico,セカイはまだ始まってすらいない,12.4
MASTER,niconico,セカイ,12.4
MASTER,VARIETY,君のStarlight Road,12.2
MASTER,オンゲキ,Handmade Good Day,12.3
MASTER,ボーナストラック,キミは“見ていたね”？ -東雲 つむぎソロver.-,12.4
MASTER,ボーナストラック,キミは“見ていたね”？ -結城 莉玖ソロver.-,12.4
MASTER,POPS＆ANIME,ミライメモリーズ！,12.6
EXPERT,チュウマイ,7thSense,11.7
EXPERT,チュウマイ,エンドマークに希望と涙を添えて,11.8
EXPERT,niconico,カミサマネジマキ,11.7
MASTER,POPS＆ANIME,シュガーソングとビターステップ,11.8
MASTER,POPS＆ANIME,回レ！雪月花,11.8
MASTER,チュウマイ,ＧＯ！ＧＯ！ラブリズム♥,11.9
MASTER,POPS＆ANIME,Los！ Los！ Los！,11.9
MASTER,niconico,天ノ弱,11.9
MASTER,niconico,おこちゃま戦争,11.9
MASTER,オンゲキ,タテマエと本心の大乱闘,11.8
MASTER,niconico,千本桜,11.9
MASTER,niconico,ブリキノダンス,11.7
EXPERT,niconico,初音ミクの消失,11.7
MASTER,チュウマイ,Sentimental Snow,11.9
EXPERT,オンゲキ,Touch and Go,11.7
EXPERT,VARIETY,FREEDOM DiVE （tpz Overcute Remix）,11.9
EXPERT,東方Project,ウサテイ,11.7
EXPERT,チュウマイ,World Vanquisher,11.9
MASTER,niconico,ブレス・ユア・ブレス,11.8
MASTER,niconico,Snow Fairy Story,11.9
EXPERT,オンゲキ,Sparkle,11.8
EXPERT,オンゲキ,Last Kingdom,11.9
EXPERT,オンゲキ,DAWNBREAKER,11.8
EXPERT,VARIETY,felys -final remix-,11.7
MASTER,niconico,Hand in Hand - livetune,11.7
EXPERT,オンゲキ,Lostwizz,11.7
EXPERT,東方Project,ナイト・オブ・ナイツ（xi Remix）,11.9
EXPERT,オンゲキ,LiftOff,11.7
EXPERT,チュウマイ,Climax,11.8
EXPERT,オンゲキ,Ruler Count Zero,11.7
EXPERT,オンゲキ,A Day in the Patisserie,11.9
EXPERT,チュウマイ,シャッキーーン！！,11.8
EXPERT,チュウマイ,四月の雨,11.7
EXPERT,VARIETY,c.s.q.n.,11.8
EXPERT,チュウマイ,Secret Sleuth,11.8
EXPERT,東方Project,LUNA DIAL -Version X-SAKUYA-,11.7
EXPERT,VARIETY,ニニ,11.7
